date,day_of_week,time_of_day,is_holiday,person_condition,at_home,guests_present,mood,temperature,light_level,bedroom_light,living_room_light,bathroom_light,kitchen_light,ac_temp,tv_status,music_player_status,water_heater_status,smart_locks,security_cameras,security_system,watch_tv,play_music,music_type
2024-12-12,Thursday,night,0,sleeping,1,0,peaceful,14.7,93,7,0,0,0,24,0,0,0,1,1,1,0,0,Ambient
2024-12-13,Friday,morning,0,at_work,0,0,tired,13.4,228,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-13,Friday,afternoon,0,at_work,0,0,stressed,22.4,655,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-13,Friday,evening,0,out,0,0,energetic,16.8,274,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-13,Friday,night,0,sleeping,1,0,peaceful,14.5,148,6,0,0,0,24,0,0,0,1,1,1,0,0,Jazz
2024-12-14,Saturday,morning,1,at_home,1,1,stressed,16.4,285,0,0,62,0,24,0,0,0,0,1,1,0,0,Hip Hop
2024-12-14,Saturday,afternoon,1,sleeping,1,0,peaceful,21.3,482,6,0,0,0,0,0,0,0,1,1,1,0,0,Rock
2024-12-14,Saturday,evening,1,at_home,1,0,energetic,13.4,155,0,55,0,0,26,1,0,1,1,1,1,1,0,Pop
2024-12-14,Saturday,night,1,sleeping,1,0,peaceful,11.5,102,8,0,0,0,26,0,0,0,1,1,1,0,0,Ambient
2024-12-15,Sunday,morning,1,out,0,0,calm,14.9,407,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-15,Sunday,afternoon,1,at_home,1,0,stressed,18.8,720,0,0,0,0,23,0,0,0,0,1,1,0,0,Classical
2024-12-15,Sunday,evening,1,at_home,1,1,tired,17.0,104,0,33,0,0,23,1,0,1,0,1,1,1,0,Electronic
2024-12-15,Sunday,night,1,sleeping,1,0,peaceful,13.4,120,10,0,0,0,26,0,0,0,1,1,1,0,0,Electronic
2024-12-16,Monday,morning,0,at_work,0,0,energetic,13.7,300,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-16,Monday,afternoon,0,at_work,0,0,tired,20.5,668,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-16,Monday,evening,0,out,0,0,stressed,18.6,110,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-16,Monday,night,0,sleeping,1,0,peaceful,13.7,50,6,0,0,0,23,0,0,0,1,1,1,0,0,Pop
2024-12-17,Tuesday,morning,0,getting_ready,1,1,energetic,15.2,219,66,0,0,0,24,0,1,1,1,1,1,0,1,Hip Hop
2024-12-17,Tuesday,afternoon,0,at_work,0,0,energetic,17.4,583,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-17,Tuesday,evening,0,at_home,1,0,energetic,13.2,238,0,46,0,98,25,1,1,1,1,1,1,1,1,Rock
2024-12-17,Tuesday,night,0,sleeping,1,0,peaceful,13.9,109,10,0,0,0,25,0,0,0,1,1,1,0,0,Country
2024-12-18,Wednesday,morning,0,at_work,0,0,energetic,12.1,366,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-18,Wednesday,afternoon,0,at_work,0,0,focused,22.0,660,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-18,Wednesday,evening,0,out,0,0,calm,13.0,283,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-18,Wednesday,night,0,out,0,0,happy,12.7,81,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-19,Thursday,morning,0,getting_ready,1,1,energetic,14.5,492,71,0,0,0,24,0,1,0,1,1,1,0,1,Hip Hop
2024-12-19,Thursday,afternoon,0,at_work,0,0,tired,18.1,543,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-19,Thursday,evening,0,sleeping,1,0,peaceful,16.3,247,2,0,0,0,26,0,0,0,1,1,1,0,0,Country
2024-12-19,Thursday,night,0,awake,0,0,energetic,14.7,67,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-20,Friday,morning,0,at_work,0,0,tired,13.9,334,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-20,Friday,afternoon,0,at_work,0,0,energetic,21.8,656,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-20,Friday,evening,0,at_home,1,0,tired,17.4,186,0,43,0,0,24,1,0,0,0,1,1,1,0,Ambient
2024-12-20,Friday,night,0,sleeping,1,0,peaceful,11.3,118,4,0,0,0,23,0,0,0,1,1,1,0,0,Jazz
2024-12-21,Saturday,morning,1,out,0,0,happy,13.3,450,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-21,Saturday,afternoon,1,sleeping,1,0,peaceful,21.6,595,7,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2024-12-21,Saturday,evening,1,out,0,0,happy,17.7,169,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-21,Saturday,night,1,awake,0,0,energetic,11.1,95,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-22,Sunday,morning,1,at_home,1,0,calm,17.2,362,0,0,0,83,23,0,0,0,0,1,1,0,0,Ambient
2024-12-22,Sunday,afternoon,1,at_home,1,0,stressed,18.6,714,0,43,0,0,25,1,0,1,1,1,1,1,0,Country
2024-12-22,Sunday,evening,1,at_home,1,1,energetic,16.2,135,0,38,0,0,26,1,1,0,0,1,1,1,1,Country
2024-12-22,Sunday,night,1,out,0,0,calm,12.9,85,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-23,Monday,morning,0,at_work,0,0,energetic,13.7,302,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-23,Monday,afternoon,0,at_work,0,0,stressed,21.6,728,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-23,Monday,evening,0,sleeping,1,0,peaceful,16.3,144,7,0,0,0,24,0,0,0,1,1,1,0,0,Jazz
2024-12-23,Monday,night,0,sleeping,1,0,peaceful,14.9,143,4,0,0,0,24,0,0,0,1,1,1,0,0,Electronic
2024-12-24,Tuesday,morning,0,getting_ready,1,0,calm,14.0,359,63,0,0,72,24,0,1,1,0,1,1,0,1,Jazz
2024-12-24,Tuesday,afternoon,0,out,0,0,stressed,21.2,413,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-24,Tuesday,evening,0,at_home,1,0,tired,14.4,100,0,56,62,90,26,1,0,1,1,1,1,1,0,Pop
2024-12-24,Tuesday,night,0,sleeping,1,0,peaceful,13.1,114,8,0,0,0,25,0,0,0,1,1,1,0,0,Hip Hop
2024-12-25,Wednesday,morning,1,out,0,0,stressed,13.1,490,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-25,Wednesday,afternoon,1,at_home,1,0,energetic,22.1,564,0,0,89,75,0,0,1,1,1,1,1,0,1,Hip Hop
2024-12-25,Wednesday,evening,1,out,0,0,stressed,14.0,205,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-25,Wednesday,night,1,awake,0,0,happy,13.6,53,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-26,Thursday,morning,0,sleeping,1,0,peaceful,15.2,374,6,0,0,0,23,0,0,0,1,1,1,0,0,Electronic
2024-12-26,Thursday,afternoon,0,at_home,1,0,energetic,21.2,680,0,0,65,72,0,0,0,1,0,1,1,0,0,Jazz
2024-12-26,Thursday,evening,0,at_home,1,1,stressed,14.4,226,0,60,0,88,25,1,0,0,0,1,1,1,0,Electronic
2024-12-26,Thursday,night,0,sleeping,1,0,peaceful,10.7,130,0,0,0,0,26,0,0,0,1,1,1,0,0,Classical
2024-12-27,Friday,morning,0,getting_ready,1,1,calm,15.6,382,73,0,0,76,23,0,0,1,1,1,1,0,0,Ambient
2024-12-27,Friday,afternoon,0,at_work,0,0,energetic,18.1,668,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-27,Friday,evening,0,at_home,1,1,energetic,18.6,239,0,43,0,95,23,1,1,1,0,1,1,1,1,Jazz
2024-12-27,Friday,night,0,sleeping,1,0,peaceful,11.7,107,0,0,0,0,26,0,0,0,1,1,1,0,0,Classical
2024-12-28,Saturday,morning,1,out,0,0,tired,15.3,362,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-28,Saturday,afternoon,1,sleeping,1,0,peaceful,18.6,516,8,0,0,0,26,0,0,0,1,1,1,0,0,Rock
2024-12-28,Saturday,evening,1,out,0,0,calm,13.1,124,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-28,Saturday,night,1,sleeping,1,0,peaceful,13.3,142,9,0,0,0,23,0,0,0,1,1,1,0,0,Ambient
2024-12-29,Sunday,morning,1,at_home,1,0,stressed,17.3,253,0,0,0,0,25,0,0,1,0,1,1,0,0,Electronic
2024-12-29,Sunday,afternoon,1,at_home,1,1,stressed,19.1,466,0,0,0,0,23,0,0,0,0,1,1,0,0,Rock
2024-12-29,Sunday,evening,1,at_home,1,0,energetic,13.4,246,0,54,0,0,24,1,1,1,0,1,1,1,1,Classical
2024-12-29,Sunday,night,1,sleeping,1,0,peaceful,14.5,84,5,0,0,0,24,0,0,0,1,1,1,0,0,Pop
2024-12-30,Monday,morning,0,getting_ready,1,0,tired,17.4,456,67,0,69,0,25,0,0,1,0,1,1,0,0,Country
2024-12-30,Monday,afternoon,0,out,0,0,energetic,21.5,559,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-30,Monday,evening,0,sleeping,1,0,peaceful,18.0,152,2,0,0,0,23,0,0,0,1,1,1,0,0,Hip Hop
2024-12-30,Monday,night,0,sleeping,1,0,peaceful,13.4,67,2,0,0,0,26,0,0,0,1,1,1,0,0,Hip Hop
2024-12-31,Tuesday,morning,0,sleeping,1,0,peaceful,15.7,410,1,0,0,0,24,0,0,0,1,1,1,0,0,Hip Hop
2024-12-31,Tuesday,afternoon,0,at_home,1,0,stressed,20.6,513,0,0,0,0,0,0,0,1,0,1,1,0,0,Country
2024-12-31,Tuesday,evening,0,at_home,1,0,happy,17.1,118,0,0,78,0,26,0,0,1,1,1,1,0,0,Pop
2024-12-31,Tuesday,night,0,sleeping,1,0,peaceful,10.6,56,2,0,0,0,25,0,0,0,1,1,1,0,0,Ambient
2025-01-01,Wednesday,morning,1,at_home,1,0,energetic,14.3,332,0,0,64,97,25,0,1,1,1,1,1,0,1,Hip Hop
2025-01-01,Wednesday,afternoon,1,at_home,1,0,stressed,21.3,769,0,0,0,74,0,0,0,0,0,1,1,0,0,Jazz
2025-01-01,Wednesday,evening,1,out,0,0,calm,15.3,172,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-01,Wednesday,night,1,sleeping,1,0,peaceful,10.3,92,7,0,0,0,25,0,0,0,1,1,1,0,0,Country
2025-01-02,Thursday,morning,0,at_work,0,0,tired,15.8,319,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-02,Thursday,afternoon,0,at_home,1,0,stressed,17.6,644,0,0,0,70,25,0,0,0,1,1,1,0,0,Electronic
2025-01-02,Thursday,evening,0,at_home,1,0,tired,15.1,221,0,33,0,91,24,1,0,1,0,1,1,1,0,Jazz
2025-01-02,Thursday,night,0,sleeping,1,0,peaceful,13.1,100,10,0,0,0,23,0,0,0,1,1,1,0,0,Country
2025-01-03,Friday,morning,0,at_work,0,0,stressed,15.7,447,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-03,Friday,afternoon,0,out,0,0,happy,22.1,703,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-03,Friday,evening,0,at_home,1,0,calm,17.3,274,0,47,0,0,23,1,0,1,1,1,1,1,0,Country
2025-01-03,Friday,night,0,out,0,0,tired,12.4,92,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-04,Saturday,morning,1,at_home,1,0,energetic,15.4,270,0,0,0,82,24,0,1,0,1,1,1,0,1,Classical
2025-01-04,Saturday,afternoon,1,at_home,1,0,calm,18.0,658,0,0,0,0,23,0,0,0,0,1,1,0,0,Jazz
2025-01-04,Saturday,evening,1,at_home,1,0,happy,17.3,254,0,0,0,81,25,0,1,0,0,1,1,0,1,Hip Hop
2025-01-04,Saturday,night,1,sleeping,1,0,peaceful,12.6,89,5,0,0,0,23,0,0,0,1,1,1,0,0,Rock
2025-01-05,Sunday,morning,1,sleeping,1,0,peaceful,17.5,217,8,0,0,0,25,0,0,0,1,1,1,0,0,Hip Hop
2025-01-05,Sunday,afternoon,1,at_home,1,0,stressed,22.8,462,0,37,0,73,0,1,0,1,0,1,1,1,0,Rock
2025-01-05,Sunday,evening,1,out,0,0,energetic,13.3,247,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-05,Sunday,night,1,awake,0,0,calm,14.6,101,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-06,Monday,morning,0,sleeping,1,0,peaceful,13.8,316,7,0,0,0,25,0,0,0,1,1,1,0,0,Country
2025-01-06,Monday,afternoon,0,at_work,0,0,focused,21.8,629,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-06,Monday,evening,0,at_home,1,1,happy,17.5,139,0,0,0,71,24,0,0,1,0,1,1,0,0,Electronic
2025-01-06,Monday,night,0,sleeping,1,0,peaceful,14.7,126,9,0,0,0,23,0,0,0,1,1,1,0,0,Country
2025-01-07,Tuesday,morning,0,at_work,0,0,stressed,14.9,338,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-07,Tuesday,afternoon,0,at_work,0,0,energetic,17.2,782,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-07,Tuesday,evening,0,at_home,1,0,happy,13.9,135,0,0,0,0,25,0,1,1,0,1,1,0,1,Jazz
2025-01-07,Tuesday,night,0,sleeping,1,0,peaceful,13.3,122,3,0,0,0,23,0,0,0,1,1,1,0,0,Ambient
2025-01-08,Wednesday,morning,0,at_work,0,0,tired,17.9,320,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-08,Wednesday,afternoon,0,at_work,0,0,energetic,22.4,521,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-08,Wednesday,evening,0,out,0,0,happy,17.1,208,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-08,Wednesday,night,0,awake,0,0,tired,13.3,67,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-09,Thursday,morning,0,sleeping,1,0,peaceful,17.8,418,4,0,0,0,24,0,0,0,1,1,1,0,0,Electronic
2025-01-09,Thursday,afternoon,0,at_work,0,0,tired,17.1,453,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-09,Thursday,evening,0,at_home,1,1,happy,17.5,177,0,59,0,0,23,1,1,0,1,1,1,1,1,Electronic
2025-01-09,Thursday,night,0,sleeping,1,0,peaceful,13.1,141,5,0,0,0,26,0,0,0,1,1,1,0,0,Electronic
2025-01-10,Friday,morning,0,getting_ready,1,0,energetic,12.5,250,71,0,0,0,26,0,0,1,0,1,1,0,0,Country
2025-01-10,Friday,afternoon,0,at_home,1,0,tired,19.6,557,0,47,0,0,25,1,0,1,0,1,1,1,0,Jazz
2025-01-10,Friday,evening,0,sleeping,1,0,peaceful,17.2,100,0,0,0,0,24,0,0,0,1,1,1,0,0,Electronic
2025-01-10,Friday,night,0,awake,0,0,tired,13.6,51,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-11,Saturday,morning,1,at_home,1,0,calm,17.9,377,0,0,0,75,25,0,0,0,0,1,1,0,0,Country
2025-01-11,Saturday,afternoon,1,out,0,0,energetic,17.8,774,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-11,Saturday,evening,1,at_home,1,0,happy,14.9,278,0,46,75,0,24,1,1,0,0,1,1,1,1,Ambient
2025-01-11,Saturday,night,1,out,0,0,stressed,12.5,53,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-12,Sunday,morning,1,sleeping,1,0,peaceful,16.8,204,6,0,0,0,23,0,0,0,1,1,1,0,0,Country
2025-01-12,Sunday,afternoon,1,at_home,1,0,calm,21.0,541,0,0,0,82,0,0,1,1,1,1,1,0,1,Classical
2025-01-12,Sunday,evening,1,at_home,1,0,energetic,16.9,136,0,54,0,96,25,1,0,1,0,1,1,1,0,Jazz
2025-01-12,Sunday,night,1,sleeping,1,0,peaceful,12.6,89,9,0,0,0,26,0,0,0,1,1,1,0,0,Jazz
2025-01-13,Monday,morning,0,at_work,0,0,focused,14.3,235,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-13,Monday,afternoon,0,at_work,0,0,focused,20.1,570,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-13,Monday,evening,0,sleeping,1,0,peaceful,14.6,147,3,0,0,0,23,0,0,0,1,1,1,0,0,Rock
2025-01-13,Monday,night,0,sleeping,1,0,peaceful,13.0,129,1,0,0,0,25,0,0,0,1,1,1,0,0,Country
2025-01-14,Tuesday,morning,0,sleeping,1,0,peaceful,13.8,305,3,0,0,0,25,0,0,0,1,1,1,0,0,Rock
2025-01-14,Tuesday,afternoon,0,at_home,1,0,energetic,19.3,719,0,0,0,97,24,0,0,1,0,1,1,0,0,Hip Hop
2025-01-14,Tuesday,evening,0,at_home,1,0,happy,15.2,274,0,58,0,87,26,1,1,0,0,1,1,1,1,Rock
2025-01-14,Tuesday,night,0,sleeping,1,0,peaceful,13.4,135,5,0,0,0,24,0,0,0,1,1,1,0,0,Hip Hop
2025-01-15,Wednesday,morning,0,at_work,0,0,energetic,15.5,316,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-15,Wednesday,afternoon,0,at_home,1,0,tired,19.6,407,0,42,0,75,24,1,0,1,0,1,1,1,0,Hip Hop
2025-01-15,Wednesday,evening,0,at_home,1,0,calm,17.4,125,0,48,0,0,24,1,0,1,0,1,1,1,0,Jazz
2025-01-15,Wednesday,night,0,sleeping,1,0,peaceful,12.7,79,6,0,0,0,26,0,0,0,1,1,1,0,0,Hip Hop
2025-01-16,Thursday,morning,0,at_work,0,0,tired,16.7,496,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-16,Thursday,afternoon,0,at_home,1,0,tired,22.0,689,0,0,88,88,0,0,0,0,0,1,1,0,0,Hip Hop
2025-01-16,Thursday,evening,0,at_home,1,0,stressed,15.8,189,0,48,82,87,23,1,0,0,0,1,1,1,0,Country
2025-01-16,Thursday,night,0,sleeping,1,0,peaceful,11.3,126,5,0,0,0,25,0,0,0,1,1,1,0,0,Jazz
2025-01-17,Friday,morning,0,getting_ready,1,0,stressed,17.9,380,94,0,0,0,25,0,0,1,1,1,1,0,0,Rock
2025-01-17,Friday,afternoon,0,at_work,0,0,energetic,20.7,650,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-17,Friday,evening,0,out,0,0,energetic,17.2,236,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-17,Friday,night,0,sleeping,1,0,peaceful,11.0,51,5,0,0,0,23,0,0,0,1,1,1,0,0,Pop
2025-01-18,Saturday,morning,1,at_home,1,0,tired,17.9,334,0,0,62,71,23,0,0,1,0,1,1,0,0,Classical
2025-01-18,Saturday,afternoon,1,out,0,0,calm,21.4,586,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-18,Saturday,evening,1,out,0,0,stressed,16.5,209,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-18,Saturday,night,1,sleeping,1,0,peaceful,10.8,134,0,0,0,0,26,0,0,0,1,1,1,0,0,Jazz
2025-01-19,Sunday,morning,1,at_home,1,0,stressed,14.0,267,0,0,0,0,23,0,0,1,0,1,1,0,0,Electronic
2025-01-19,Sunday,afternoon,1,out,0,0,calm,22.7,574,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-19,Sunday,evening,1,at_home,1,0,calm,17.3,269,0,31,81,0,26,1,0,1,0,1,1,1,0,Country
2025-01-19,Sunday,night,1,sleeping,1,0,peaceful,13.1,120,0,0,0,0,26,0,0,0,1,1,1,0,0,Rock
2025-01-20,Monday,morning,1,at_home,1,0,tired,12.4,426,0,0,67,0,25,0,0,0,0,1,1,0,0,Country
2025-01-20,Monday,afternoon,1,out,0,0,calm,19.6,631,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-20,Monday,evening,1,at_home,1,0,happy,17.9,142,0,56,0,89,24,1,0,0,1,1,1,1,0,Classical
2025-01-20,Monday,night,1,sleeping,1,0,peaceful,11.0,139,4,0,0,0,25,0,0,0,1,1,1,0,0,Classical
2025-01-21,Tuesday,morning,0,getting_ready,1,0,calm,16.6,453,77,0,71,81,25,0,1,1,1,1,1,0,1,Ambient
2025-01-21,Tuesday,afternoon,0,at_work,0,0,energetic,18.3,420,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-21,Tuesday,evening,0,out,0,0,tired,17.3,178,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-21,Tuesday,night,0,sleeping,1,0,peaceful,14.8,118,9,0,0,0,24,0,0,0,1,1,1,0,0,Ambient
2025-01-22,Wednesday,morning,0,at_work,0,0,tired,15.5,336,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-22,Wednesday,afternoon,0,at_home,1,1,stressed,21.2,787,0,0,0,0,0,0,0,1,0,1,1,0,0,Pop
2025-01-22,Wednesday,evening,0,at_home,1,0,calm,17.4,271,0,36,0,0,26,1,1,1,1,1,1,1,1,Electronic
2025-01-22,Wednesday,night,0,awake,0,0,energetic,11.5,119,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-23,Thursday,morning,0,getting_ready,1,0,stressed,14.0,352,65,0,100,97,26,0,0,1,0,1,1,0,0,Country
2025-01-23,Thursday,afternoon,0,at_home,1,0,happy,17.4,533,0,0,0,70,26,0,0,1,0,1,1,0,0,Hip Hop
2025-01-23,Thursday,evening,0,at_home,1,0,energetic,16.1,115,0,43,0,99,25,1,0,1,0,1,1,1,0,Jazz
2025-01-23,Thursday,night,0,sleeping,1,0,peaceful,11.9,129,6,0,0,0,24,0,0,0,1,1,1,0,0,Pop
2025-01-24,Friday,morning,0,at_work,0,0,stressed,17.9,407,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-24,Friday,afternoon,0,at_work,0,0,energetic,21.0,532,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-24,Friday,evening,0,out,0,0,stressed,14.5,205,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-24,Friday,night,0,sleeping,1,0,peaceful,11.7,77,8,0,0,0,25,0,0,0,1,1,1,0,0,Hip Hop
2025-01-25,Saturday,morning,1,at_home,1,0,energetic,15.4,441,0,0,0,0,26,0,1,1,1,1,1,0,1,Ambient
2025-01-25,Saturday,afternoon,1,at_home,1,0,calm,20.2,778,0,0,0,0,0,0,1,0,1,1,1,0,1,Pop
2025-01-25,Saturday,evening,1,at_home,1,0,tired,15.5,180,0,55,64,74,25,1,0,0,0,1,1,1,0,Country
2025-01-25,Saturday,night,1,awake,0,0,calm,11.1,73,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-26,Sunday,morning,1,sleeping,1,0,peaceful,17.4,361,6,0,0,0,25,0,0,0,1,1,1,0,0,Classical
2025-01-26,Sunday,afternoon,1,out,0,0,tired,18.2,712,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-26,Sunday,evening,1,at_home,1,0,calm,17.7,278,0,41,91,0,23,1,0,1,0,1,1,1,0,Classical
2025-01-26,Sunday,night,1,awake,0,0,calm,11.6,126,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-27,Monday,morning,0,at_work,0,0,focused,15.5,208,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-27,Monday,afternoon,0,at_work,0,0,tired,21.1,559,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-27,Monday,evening,0,sleeping,1,0,peaceful,13.2,189,9,0,0,0,24,0,0,0,1,1,1,0,0,Country
2025-01-27,Monday,night,0,sleeping,1,0,peaceful,14.7,107,10,0,0,0,24,0,0,0,1,1,1,0,0,Rock
2025-01-28,Tuesday,morning,0,sleeping,1,0,peaceful,15.5,484,6,0,0,0,26,0,0,0,1,1,1,0,0,Country
2025-01-28,Tuesday,afternoon,0,at_home,1,0,calm,19.9,593,0,0,88,0,25,0,1,1,1,1,1,0,1,Jazz
2025-01-28,Tuesday,evening,0,at_home,1,0,calm,18.9,139,0,45,0,0,25,1,1,1,0,1,1,1,1,Rock
2025-01-28,Tuesday,night,0,sleeping,1,0,peaceful,11.4,142,2,0,0,0,23,0,0,0,1,1,1,0,0,Country
2025-01-29,Wednesday,morning,0,at_work,0,0,energetic,13.2,426,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-29,Wednesday,afternoon,0,out,0,0,energetic,21.9,594,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-29,Wednesday,evening,0,at_home,1,0,happy,13.3,160,0,53,0,94,25,1,1,0,1,1,1,1,1,Rock
2025-01-29,Wednesday,night,0,awake,0,0,calm,14.2,71,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-30,Thursday,morning,0,at_work,0,0,stressed,12.2,251,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-30,Thursday,afternoon,0,at_work,0,0,tired,17.0,549,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-30,Thursday,evening,0,out,0,0,happy,14.5,155,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-30,Thursday,night,0,sleeping,1,0,peaceful,12.4,135,0,0,0,0,23,0,0,0,1,1,1,0,0,Country
2025-01-31,Friday,morning,0,getting_ready,1,1,calm,12.6,301,85,0,87,80,24,0,0,1,0,1,1,0,0,Rock
2025-01-31,Friday,afternoon,0,at_work,0,0,tired,20.0,565,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-01-31,Friday,evening,0,at_home,1,0,stressed,18.2,255,0,37,0,0,26,1,0,0,0,1,1,1,0,Electronic
2025-01-31,Friday,night,0,awake,0,0,happy,12.0,134,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-02-01,Saturday,morning,1,out,0,0,calm,16.8,467,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-02-01,Saturday,afternoon,1,at_home,1,0,happy,19.4,743,0,0,0,0,25,0,1,1,0,1,1,0,1,Country
2025-02-01,Saturday,evening,1,at_home,1,0,calm,17.5,299,0,36,0,0,25,1,1,1,1,1,1,1,1,Jazz
2025-02-01,Saturday,night,1,sleeping,1,0,peaceful,10.6,101,8,0,0,0,24,0,0,0,1,1,1,0,0,Hip Hop
2025-02-02,Sunday,morning,1,at_home,1,1,stressed,15.9,293,0,0,0,0,23,0,0,1,0,1,1,0,0,Ambient
2025-02-02,Sunday,afternoon,1,at_home,1,1,calm,20.2,625,0,0,0,0,0,0,0,0,0,1,1,0,0,Jazz
2025-02-02,Sunday,evening,1,at_home,1,0,tired,15.1,245,0,0,0,0,26,0,0,1,0,1,1,0,0,Pop
2025-02-02,Sunday,night,1,out,0,0,tired,12.5,89,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-02-03,Monday,morning,0,at_work,0,0,energetic,15.3,296,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-02-03,Monday,afternoon,0,out,0,0,happy,22.2,419,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2025-02-03,Monday,evening,0,out,0,0,stressed,17.1,144,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
